tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0301687,movie,Som and Bank: Bangkok for Sale,Som and Bank: Bangkok for Sale,0,2001,,90,"Crime,Drama"
tt0301784,movie,Full Pink Ahead,Roz olotahos,0,2001,,100,Comedy
tt0301799,movie,Alone,Sami,0,2001,,77,"Drama,Thriller"
tt0301825,movie,Sellâle,Sellâle,0,2001,,120,"Comedy,Drama"
tt0302309,movie,Gasoline,Benzina,0,2001,,90,"Crime,Drama,Romance"
tt0302399,movie,Characters,Characters,0,2001,,97,Comedy
tt0302432,movie,Cow Monkey,Cow Monkey,0,2001,,88,Comedy
tt0302453,movie,Dalkeith,Dalkeith,0,2001,,93,"Comedy,Drama"
tt0302463,movie,Wildheart: Hell of Boomerang,Deli Yürek: Bumerang Cehennemi,0,2001,,123,"Action,Drama"
tt0302524,movie,Ehsaas: The Feeling,Ehsaas: The Feeling,0,2001,,116,"Drama,Romance"
tt0302538,movie,Esprit D'Amour,Yam yeung oi,0,2001,,89,"Drama,Horror,Romance"
tt0302602,movie,Ggot seom,Ggot seom,0,2001,,115,Drama
tt0302612,movie,Vampire Controller,Gam see sin sang,0,2001,,91,Horror
tt0302819,movie,Mr. Bones,Mr. Bones,0,2001,,110,"Comedy,Family"
tt0302885,movie,Ogledaloto na dyavola,Ogledaloto na dyavola,0,2001,,134,"Crime,Drama"
tt0302890,movie,On the Old Roman Road,On the Old Roman Road,0,2001,,76,"Drama,Mystery,Thriller"
tt0303005,movie,Sanggano't 'sanggago,Sanggano't 'sanggago,0,2001,,116,"Action,Comedy"
tt0303103,movie,Sunstorm,Sunstorm,0,2001,,89,Action
tt0303120,movie,Sólo mía,Sólo mía,0,2001,,100,Drama
tt0303187,movie,Veer Savarkar,Veer Savarkar,0,2001,,165,"Biography,Drama"
tt0303260,movie,Purple Sunset,Zi ri,0,2001,,106,War
tt0303273,movie,Do Not Go Gentle,Oed Yr Addewid,0,2001,,89,Drama
tt0303275,movie,Symphony of Silence,Symphony of Silence,0,2001,,110,Drama
tt0303346,movie,HipHopBattle.com: Hip Hop 4 Life,HipHopBattle.com: Hip Hop 4 Life,0,2001,,98,"Comedy,Drama,Music"
tt0303389,movie,Ribelli per caso,Ribelli per caso,0,2001,,100,Comedy
tt0303396,movie,Smokers Only,Vagón fumador,0,2001,,91,"Drama,Romance"
tt0303397,movie,Soft for Digging,Soft for Digging,0,2001,,74,"Drama,Horror,Thriller"
tt0303408,movie,The Trespasser,O Invasor,0,2001,,97,"Drama,Thriller"
tt0303619,movie,The Cistern,Akrovates tou kipou,0,2001,,110,Drama
tt0303645,movie,The Dangerous Sex Date,Amorestremo,0,2001,,96,Thriller
tt0303648,movie,Anacardium,Anacardium,0,2001,,94,"Drama,Thriller"
tt0303677,movie,Aria,Aria,1,2001,,119,Adult
tt0303713,movie,Bar,Bar,0,2001,,103,"Drama,Mystery,Thriller"
tt0303720,movie,West Side Avenue,Batang West Side,0,2001,,315,"Crime,Drama"
tt0303733,movie,Bollywood Calling,Bollywood Calling,0,2001,,101,"Comedy,Drama,Music"
tt0303814,movie,Hu die de wei xiao,Hu die de wei xiao,0,2001,,90,"Drama,Thriller"
tt0303884,movie,Dark Eyes,Dark Eyes,0,2001,,93,"Horror,Thriller"
tt0303931,movie,A Drowning Man,Oboreru hito,0,2001,,82,Horror
tt0303938,movie,Dust,Dust,0,2001,,90,"Comedy,Horror,Thriller"
tt0303964,movie,The Middle of Nowhere,Endstation Tanke,0,2001,,80,"Comedy,Crime,Family"
tt0303990,movie,Family,Family,0,2001,,111,"Action,Crime"
tt0303998,movie,Fatma,Fatma,0,2001,,124,"Drama,Music,Romance"
tt0304067,movie,Gaunthali,Gaunthali,0,2001,,130,Drama
tt0304076,movie,Ghost of a Chance,Aionios foititis,0,2001,,100,Drama
tt0304091,movie,Suicide,"Glowing, Growing",0,2001,,92,Drama
tt0304092,movie,Go for Broke,Heng shu heng,0,2001,,87,Drama
tt0304098,movie,"Goodbye, Mr. Cool",Gau Lung bing sat,0,2001,,101,"Crime,Drama"
tt0304123,movie,"Hainburg - Je t'aime, gendarme","Hainburg - Je t'aime, gendarme",0,2001,,94,"Drama,Romance"
tt0304230,movie,The Jar: A Tale from the East,The Jar: A Tale from the East,0,2001,,63,"Animation,Family"
tt0304262,movie,The Happiness of the Katakuris,Katakuri-ke no kôfuku,0,2001,,113,"Comedy,Fantasy,Horror"
tt0304285,movie,Kewaishi,Kewaishi,0,2001,,113,"Drama,History"
tt0304487,movie,Numafung,Numafung,0,2001,,108,Drama
tt0304628,movie,Resin,Resin,0,2001,,87,Drama
tt0304641,movie,Roots and Branches,Wo de xiong di jie mei,0,2001,,95,Family
tt0304684,movie,O Segredo,O Segredo,0,2001,,87,Drama
tt0304689,movie,Serial Intentions,Serial Intentions,0,2001,,75,"Crime,Mystery,Thriller"
tt0304695,movie,Shadow Mask,Shadow Mask,0,2001,,102,Action
tt0304704,movie,An Adolescent,Shôjo,0,2001,,132,"Drama,Romance"
tt0304753,movie,Still Looking for Morphine,Pes sti morfini akoma tin psahno,0,2001,,119,Drama
tt0304769,movie,Everything's for People,Sve je za ljude,0,2001,,91,Comedy
tt0304790,movie,The Road to Love,Tarik El Hob,0,2001,,70,Drama
tt0304833,movie,Toki no kaori: Remember me,Toki no kaori: Remember me,0,2001,,77,Romance
tt0304866,movie,Unbeatables,Huo wu yao yang,0,2001,,94,Action
tt0304874,movie,Unloved,Unloved,0,2001,,117,Drama
tt0304922,movie,Yuen mei ching yan,Yuen mei ching yan,0,2001,,108,"Comedy,Fantasy,Romance"
tt0305173,movie,Aamdani Atthanni Kharcha Rupaiya,Aamdani Atthanni Kharcha Rupaiya,0,2001,,150,"Comedy,Drama,Family"
tt0305205,movie,Amar y morir en Sevilla (Don Juan Tenorio),Amar y morir en Sevilla (Don Juan Tenorio),0,2001,,90,Drama
tt0305240,movie,Agitator,Araburu tamashii-tachi,0,2001,,150,"Crime,Drama"
tt0305370,movie,Circles,Circles,0,2001,,125,Romance
tt0305563,movie,Fade to Black,Fade to Black,0,2001,,79,"Drama,Horror,Mystery"
tt0305647,movie,Big Head Monster,Hung bou yit sin ji Dai tao gwai ying,0,2001,,89,"Horror,Mystery"
tt0305831,movie,Mindstorm,Mindstorm,0,2001,,96,"Action,Sci-Fi"
tt0305859,movie,My Life as a Troll,My Life as a Troll,0,2001,,88,Fantasy
tt0305884,movie,The Price of Forgiveness,Ndeysaan,0,2001,,90,Drama
tt0305902,movie,Twelfth Night,Noche de reyes,0,2001,,99,Comedy
tt0305922,movie,Opashkata na dyavola,Opashkata na dyavola,0,2001,,87,Drama
tt0305923,movie,"Workers, Peasants","Operai, contadini",0,2001,,123,Drama
tt0305975,movie,Potlatch,Potlatch,0,2001,,95,Drama
tt0305981,movie,The Prince and the Pirate,Il principe e il pirata,0,2001,,90,Comedy
tt0306135,movie,The Theory of the Leisure Class,The Theory of the Leisure Class,0,2001,,109,"Crime,Drama,Mystery"
tt0306188,movie,Chances Are,Vat Doi Sao Doi,0,2001,,90,"Comedy,Romance"
tt0306359,movie,Transistor Love Story,Monrak Transistor,0,2001,,120,"Comedy,Drama,Musical"
tt0306444,movie,Aida of the Trees,Aida degli alberi,0,2001,,75,"Adventure,Animation,Family"
tt0306449,movie,Alexandria,Alexandreia,0,2001,,110,Drama
tt0306474,movie,Princess Arete,Arîte hime,0,2001,,105,"Adventure,Animation,Drama"
tt0306500,movie,Babylon Vista,Babylon Vista,0,2001,,90,Comedy
tt0306522,movie,Bat sei ching mai,Bat sei ching mai,0,2001,,107,"Action,Drama"
tt0306568,movie,Blood of the Samurai,Blood of the Samurai,0,2001,,75,"Action,Adventure,Comedy"
tt0306651,movie,La Brassiere,Chuet sai hiu bra,0,2001,,105,"Comedy,Romance"
tt0306708,movie,Dance of a Dream,Oi gwan yue mung,0,2001,,94,"Comedy,Romance"
tt0306741,movie,Doraemon: Nobita and the Winged Braves,Doraemon: Nobita to tsubasa no yûsha tachi,0,2001,,95,"Action,Adventure,Animation"
tt0306855,movie,Style,Style,0,2001,,157,"Comedy,Musical,Mystery"
tt0306951,movie,Herz,Herz,0,2001,,100,Drama
tt0307001,movie,In Camera,In Camera,0,2001,,86,"Drama,Mystery,Thriller"
tt0307109,movie,The Lost Skeleton of Cadavra,The Lost Skeleton of Cadavra,0,2001,,90,"Comedy,Horror,Sci-Fi"
tt0307154,movie,Mi yu shi qi xiao shi,Mi yu shi qi xiao shi,0,2001,,87,Drama
tt0307162,movie,All About Our House,Minna no ie,0,2001,,116,Comedy
tt0307213,movie,Bad Guy,Nabbeun namja,0,2001,,100,"Drama,Romance"
tt0307283,movie,One Blood Planet,One Blood Planet,0,2001,,80,"Horror,Thriller"
tt0307370,movie,Reflection on the Role,Eidolo kai rolos,0,2001,,80,Drama
tt0307448,movie,Sex Court: The Movie,Sex Court: The Movie,0,2001,,95,Comedy
tt0307680,movie,X-Kids,Os Xeretas,0,2001,,90,"Adventure,Family"
tt0307932,movie,The Scam,Afera,0,2001,,87,Crime
tt0307950,movie,At the Lake,Am See,0,2001,,45,"Adventure,Drama,Thriller"
tt0307971,movie,Man Walking on Snow,"Aruku, hito",0,2001,,103,"Comedy,Drama"
tt0308049,movie,The Black Door,The Black Door,0,2001,,96,Horror
tt0308280,movie,Friends,Friends,0,2001,,167,"Action,Comedy,Drama"
tt0308285,movie,Borders,Frontières,0,2001,,105,Drama
tt0308365,movie,Heart Over Head,Herz über Kopf,0,2001,,90,"Drama,Romance"
tt0308388,movie,Hype,Hype,0,2001,,102,"Comedy,Drama,Romance"
tt0308459,movie,Kumamoto monogatari,Kumamoto monogatari,0,2001,,122,"Drama,Fantasy,History"
tt0308478,movie,Snaker,Kuon puos Keng Kang,0,2001,,108,"Fantasy,Horror,Romance"
tt0308556,movie,Marie,Marie,0,2001,,73,Action
tt0308559,movie,The Marriage Certificate,Shui shuo wo bu zai hu,0,2001,,110,"Comedy,Drama"
tt0308670,movie,Oi ching bak min bau,Oi ching bak min bau,0,2001,,101,"Comedy,Romance"
tt0308727,movie,Pins and Needles,Pins and Needles,0,2001,,80,Drama
tt0308911,movie,Smack,Smack,0,2001,,84,Drama
tt0308977,movie,Thelma,Thelma,0,2001,,95,Drama
tt0308981,movie,The Deserted Valley,Thung lung hoang vang,0,2001,,90,"Drama,Romance"
tt0309106,movie,Zhyoltyy karlik,Zhyoltyy karlik,0,2001,,100,Comedy
tt0309291,movie,Blue Spring,Aoi haru,0,2001,,83,Drama
tt0309307,movie,Women's Expectations,L'attente des femmes,0,2001,,82,"Drama,Romance"
tt0309331,movie,Bahay ni Lola,Bahay ni Lola,0,2001,,92,"Comedy,Horror,Thriller"
tt0309457,movie,Coffee and Language,Coffee and Language,0,2001,,87,"Drama,Romance"
tt0309480,movie,D'Boyz,D'Boyz,0,2001,,50,Music
tt0309694,movie,Wretched Lives,Hubog,0,2001,,100,"Crime,Drama"
tt0309705,movie,Everyday God Kisses Us on the Mouth,În fiecare zi Dumnezeu ne saruta pe gura,0,2001,,93,"Comedy,Drama"
tt0309722,movie,It Is What It Is,It Is What It Is,0,2001,,112,Drama
tt0309734,movie,Jeunesse dorée,Jeunesse dorée,0,2001,,85,Drama
tt0309870,movie,Moment in Time,Moment in Time,0,2001,,90,"Romance,Thriller"
tt0309897,movie,Nothing More,Nada,0,2001,,90,"Comedy,Romance"
tt0309972,movie,Pagdating ng panahon,Pagdating ng panahon,0,2001,,115,"Comedy,Drama,Romance"
tt0309978,movie,Pangako... Ikaw lang,Pangako... Ikaw lang,0,2001,,100,"Drama,Romance"
tt0309988,movie,(Paris: XY),(Paris: XY),0,2001,,80,Drama
tt0310149,movie,The Princess Blade,Shurayukihime,0,2001,,92,"Action,Sci-Fi"
tt0310181,movie,Witches to the North,Streghe verso nord,0,2001,,110,"Comedy,Fantasy"
tt0310335,movie,Walk Backwards,Walk Backwards,0,2001,,88,Drama
tt0310368,movie,Yamashita: The Tiger's Treasure,Yamashita: The Tiger's Treasure,0,2001,,113,"Action,Drama,War"
tt0310790,movie,The Living Forest,El bosque animado,0,2001,,83,"Animation,Family,Fantasy"
tt0311361,movie,Jesus Christ Vampire Hunter,Jesus Christ Vampire Hunter,0,2001,,85,"Action,Comedy,Horror"
tt0311439,movie,La leyenda del unicornio,La leyenda del unicornio,0,2001,,70,Animation
tt0311473,movie,Mainly Etc.,Mainly Etc.,0,2001,,127,Drama
tt0311539,movie,The Only Journey of His Life,To monon tis zois tou taxeidion,0,2001,,87,"Biography,Drama"
tt0311594,movie,Nuvvu Naaku Nachchav,Nuvvu Naaku Nachchav,0,2001,,184,"Comedy,Romance"
tt0311841,movie,Save Me,Sose me,0,2001,,100,Drama
tt0311930,movie,El transcurso de las cosas,El transcurso de las cosas,0,2001,,65,"Drama,Romance"
tt0311939,movie,Troublesome Night 12,Yam yeung lo 12: Mei yung see,0,2001,,88,"Comedy,Horror"
tt0312014,movie,"Wesh, Wesh, What's Happening?","Wesh wesh, qu'est-ce qui se passe?",0,2001,,83,"Crime,Drama"
tt0312297,movie,10 Attitudes,10 Attitudes,0,2001,,87,"Comedy,Drama"
tt0312308,movie,My Beautiful Days,24,0,2001,,91,Drama
tt0312367,movie,Antonia,Antonia,0,2001,,100,Drama
tt0312412,movie,Beijing Rocks,Bak Ging lok yue liu,0,2001,,109,"Drama,Music"
tt0312499,movie,Boys Klub,Boys Klub,0,2001,,96,"Comedy,Family"
tt0312525,movie,Chicken Skin,Carne de gallina,0,2001,,96,Comedy
tt0312563,movie,Merry-Go-Round,Choh luen kwong cha min,0,2001,,94,"Comedy,Romance"
tt0312567,movie,Chui hau tung dip,Chui hau tung dip,0,2001,,93,Action
tt0312573,movie,Clara y Elena,Clara y Elena,0,2001,,98,Drama
tt0312687,movie,Daughter of Keltoum,La fille de Keltoum,0,2001,,106,Drama
tt0312843,movie,Suicide Club,Jisatsu sâkuru,0,2001,,99,"Crime,Drama,Horror"
tt0312932,movie,"You Shoot, I Shoot",Maai hung paak yan,0,2001,,94,"Action,Comedy,Crime"
tt0312941,movie,My Life as McDull,Mak Dau goo si,0,2001,,75,"Animation,Comedy,Drama"
tt0312983,movie,Musorshchik,Musorshchik,0,2001,,95,Romance
tt0313211,movie,The Wind Horse,Aoud rih,0,2001,,88,Drama
tt0313262,movie,Beautiful People,Beautiful People,0,2001,,105,Drama
tt0313342,movie,Dream,Dream,0,2001,,104,"Comedy,Drama,Romance"
tt0313403,movie,Nightmares in Precinct 7,Chat ho chai goon,0,2001,,115,"Crime,Horror,Mystery"
tt0313448,movie,Palco & Hirsch,Palco & Hirsch,0,2001,,103,"Action,Adventure,Comedy"
tt0313579,movie,Funeral March,Seung joi ngo sam,0,2001,,97,"Drama,Romance"
tt0313580,movie,The Seventh Sun of Love,O 7os ilios tou erota,0,2001,,124,"Drama,Romance"
tt0313812,movie,"Dummy Mommy, Without a Baby",Yuk lui tim ding,0,2001,,90,Comedy
tt0313974,movie,Divorce: The Musical,Divorce: The Musical,0,2001,,86,"Comedy,Musical"
tt0314004,movie,Dui Duari,Dui Duari,0,2001,,136,"Drama,Mystery"
tt0314021,movie,Stop the Bitch Campaign,Enjo-kôsai bokumetsu undô,0,2001,,105,"Action,Drama"
tt0314134,movie,"Gulczas, what do you think...","Gulczas, a jak myslisz?",0,2001,,100,"Comedy,Crime"
tt0314247,movie,Kah-chan,Kah-chan,0,2001,,96,Comedy
tt0314332,movie,Love Letters: A Romantic Trilogy,Love Letters: A Romantic Trilogy,0,2001,,96,"Drama,Romance"
tt0314366,movie,Megamalhar,Megamalhar,0,2001,,90,"Musical,Romance"
tt0314474,movie,Otilia Rauda,Otilia Rauda,0,2001,,110,Drama
tt0314789,movie,You Are Free,To Azadi,0,2001,,87,"Drama,Family"
tt0314880,movie,Westend,Westend,0,2001,,89,"Comedy,Crime"
tt0315100,movie,100 Days,100 Days,0,2001,,100,Drama
tt0315521,movie,Drop Dead Roses,Drop Dead Roses,0,2001,,93,"Comedy,Romance"
tt0315636,movie,Süd. Grenze,Süd. Grenze,0,2001,,56,"Action,Comedy,Drama"
tt0316075,movie,Jurij,Jurij,0,2001,,83,Family
tt0316189,movie,Looking for Buddha,Looking for Buddha,0,2001,,88,"Comedy,Drama"
tt0316502,movie,"Rodrigo, la película","Rodrigo, la película",0,2001,,88,"Drama,Musical,Romance"
tt0316566,movie,Sennen no koi - Hikaru Genji monogatari,Sennen no koi - Hikaru Genji monogatari,0,2001,,143,"Biography,Drama,History"
tt0316729,movie,Shrapnels in Peace,Tarkesh-ha-ye solh,0,2001,,80,"Drama,Family"
tt0316955,movie,In the Arm of the Sea,Í faðmi hafsins,0,2001,,111,"Drama,Mystery,Romance"
tt0317309,movie,Dama de Porto Pim,Dama de Porto Pim,0,2001,,90,Drama
tt0317333,movie,Extreme Challenge,Dei seung chui keung,0,2001,,89,"Action,Adventure"
tt0317657,movie,Sharp Guns,Him gok,0,2001,,86,"Action,Crime"
tt0317743,movie,The Confession,Itiraf,0,2001,,100,Drama
tt0317763,movie,Fish and Elephant,Jin nian xia tian,0,2001,,106,Romance
tt0317811,movie,Kasam,Kasam,0,2001,,210,"Action,Drama"
tt0317911,movie,Mechanics,Mechanics,0,2001,,48,"Comedy,Drama"
tt0317962,movie,One-Man Show,One-Man Show,0,2001,,139,"Comedy,Drama"
tt0318073,movie,Shut Yer Dirty Little Mouth,Shut Yer Dirty Little Mouth,0,2001,,75,Comedy
tt0318156,movie,Ushi Says: Hi!,Ushi Says: Hi!,0,2001,,81,Comedy
tt0318267,movie,99euro-films,99euro-films,0,2001,,79,Drama
tt0318284,movie,Alexander and Aishe,Alexandros kai Aise,0,2001,,110,"Drama,Romance"
tt0318359,movie,Cop Shop Babes,Leung lui chai goon,0,2001,,95,"Comedy,Crime,Drama"
tt0318363,movie,The Saving Hands,Chui gik ji sau,0,2001,,93,Drama
tt0318819,movie,WXIII: Patlabor,WXIII: Patlabor the Movie 3,0,2001,,102,"Action,Animation,Crime"
tt0318972,movie,Akasthile Paravakal,Akasthile Paravakal,0,2001,,125,"Action,Drama"
tt0319058,movie,Bhadra,Bhadra,0,2001,,106,Horror
tt0319316,movie,Dosth,Dosth,0,2001,,124,"Drama,Romance"
tt0319336,movie,Eduruleni Manishi,Eduruleni Manishi,0,2001,,138,"Comedy,Drama"
tt0319337,movie,Ee Parakkum Thalika,Ee Parakkum Thalika,0,2001,,138,"Comedy,Drama,Romance"
tt0319460,movie,Goa,Goa,0,2001,,118,Drama
tt0319653,movie,Karumadikkuttan,Karumadikkuttan,0,2001,,141,Drama
tt0319699,movie,The Mastermind,Kollektsioner,0,2001,,100,Thriller
tt0319702,movie,The Turn of the Century,Konets veka,0,2001,,151,Drama
tt0319841,movie,Megasandesam,Megasandesam,0,2001,,170,"Drama,Horror,Romance"
tt0320282,movie,The Planet,El planeta,0,2001,,50,Animation
tt0320306,movie,Pranayakalathu,Pranayakalathu,0,2001,,70,Romance
tt0320309,movie,Premagni,Premagni,1,2001,,135,Adult
tt0320314,movie,Proprietarii de stele,Proprietarii de stele,0,2001,,101,Drama
tt0320574,movie,Tatarin,Tatarin,0,2001,,101,"Drama,Romance"
tt0320641,movie,Tokyo X Erotica,Tôkyô X erotika: Shibireru kairaku,1,2001,,77,Adult
tt0320671,movie,The Dark Night,Tyomnaya noch,0,2001,,98,"Drama,War"
tt0321649,movie,Gore from Outer Space,Chi wo sû uchû,0,2001,,85,"Comedy,Horror,Sci-Fi"
tt0321959,movie,Death Game,Death Game,0,2001,,95,"Action,Drama,Thriller"
tt0322189,movie,Bonus,Efapax,0,2001,,85,Comedy
tt0322232,movie,Electrical Girl,Fat din chiu giu wa,0,2001,,90,"Comedy,Fantasy,Romance"
tt0322286,movie,Five Lines,Five Lines,0,2001,,110,Drama
tt0322423,movie,Louder Than Bombs,Glosniej od bomb,0,2001,,87,"Comedy,Drama,Romance"
tt0322645,movie,Inuyasha the Movie: Affections Touching Across Time,Inuyasha - Toki wo koeru omoi,0,2001,,100,"Action,Adventure,Animation"
tt0322693,movie,Gangstacity,Gangstacity,0,2001,,70,Comedy
tt0322788,movie,Ishtam,Ishtam,0,2001,,110,"Comedy,Drama,Romance"
tt0322896,movie,Jutro bedzie niebo,Jutro bedzie niebo,0,2001,,77,Drama
tt0322991,movie,Krai Thong,Krai Thong,0,2001,,92,"Action,Fantasy,Horror"
tt0323303,movie,Mowaten we mokhber we haramy,Mowaten we mokhber we haramy,0,2001,,135,"Comedy,Drama,Musical"
tt0323364,movie,Narendran Makan Jayakanthan Vaka,Narendran Makan Jayakanthan Vaka,0,2001,,150,"Comedy,Drama"
tt0323458,movie,Drowning Fish,Oboreru sakana,0,2001,,101,Thriller
tt0324125,movie,Suryachakram,Suryachakram,0,2001,,93,Drama
tt0324368,movie,Undercover X,Undercover X,0,2001,,74,Action
tt0325010,movie,L'arpenteur,L'arpenteur,0,2001,,45,Drama
tt0325043,movie,New Moon,Bagong buwan,0,2001,,130,"Action,Drama,War"
tt0325105,movie,Booba,Booba,0,2001,,99,Comedy
tt0325126,movie,Bro,Bro,0,2001,,93,Comedy
tt0325170,movie,The Cheaters,Zing jeung,0,2001,,80,"Crime,Drama"
tt0325513,movie,Let's Not Cry,Gwenchana uljima,0,2001,,108,Drama
tt0325711,movie,The Last Stand,The Last Stand,0,2001,,57,Drama
tt0325730,movie,Lethal Force,Lethal Force,0,2001,,70,Action
tt0325851,movie,La mujer de mi vida,La mujer de mi vida,0,2001,,103,Drama
tt0325946,movie,Leaving by the Way,Pa celam aizejot,0,2001,,90,"Drama,Romance"
tt0326009,movie,The Price of the American Dream,The Price of the American Dream,0,2001,,97,Drama
tt0326107,movie,Satorare,Satorare,0,2001,,128,Drama
tt0327028,movie,Majunu,Majunu,0,2001,,172,"Action,Drama,Romance"
tt0327206,movie,Uma Vida em Segredo,Uma Vida em Segredo,0,2001,,95,Drama
tt0327612,movie,Dalawang pisngi ng langit,Dalawang pisngi ng langit,0,2001,,100,"Drama,Romance"
tt0327730,movie,The Firefly,Hotaru,0,2001,,114,Drama
tt0328033,movie,Kingdom,Kingdom,0,2001,,96,"Adventure,Family,Fantasy"
tt0328169,movie,Naked Nights,Naked Nights,0,2001,,97,Drama
tt0328193,movie,Noordeloos,Noordeloos,0,2001,,100,Drama
tt0328226,movie,Out Kold,Out Kold,0,2001,,77,Action
tt0328420,movie,Shooters,Shooters,0,2001,,72,"Crime,Drama"
tt0328567,movie,Trip,Trip,0,2001,,101,"Comedy,Romance"
tt0328610,movie,Venus: Diosa ng kagandahan,Venus: Diosa ng kagandahan,0,2001,,101,Drama
tt0328824,movie,Akumyô,Akumyô,0,2001,,118,Action
tt0329227,movie,Invitation,Invitation,0,2001,,84,"Comedy,Drama"
tt0329276,movie,Vendetta,Laguna,0,2001,,92,"Drama,Thriller"
tt0329589,movie,Shark Hunter,Shark Hunter,0,2001,,94,"Action,Adventure,Horror"
tt0329768,movie,The Wind,The Wind,0,2001,,90,"Drama,Horror,Mystery"
tt0329777,movie,Shadow,Yau leng ching shu,0,2001,,89,"Horror,Romance"
tt0329792,movie,City of Desire,Yuk mong ji sing,0,2001,,92,"Crime,Drama"
tt0329980,movie,Alas-dose,Alas-dose,0,2001,,108,"Action,Drama"
tt0329995,movie,Ano bang meron ka?,Ano bang meron ka?,0,2001,,103,"Comedy,Drama,Romance"
tt0330036,movie,Banyo Queen,Banyo Queen,0,2001,,115,"Comedy,Horror"
tt0330103,movie,Buhay kamao,Buhay kamao,0,2001,,117,Action
tt0330147,movie,Chinese Dinner,Chainizu dina,0,2001,,78,"Drama,Mystery"
tt0330173,movie,Cool Dudes 24/7,Cool Dudes 24/7,0,2001,,85,"Adventure,Comedy"
tt0330200,movie,Daybreak,Daybreak,0,2001,,90,Drama
tt0330410,movie,Hostage,Hostage,0,2001,,100,Action
tt0330430,movie,Ika-pitong Gloria,Ika-pitong Gloria,0,2001,,100,Drama
tt0330447,movie,Santo: Infraterrestre,Santo: Infraterrestre,0,2001,,85,"Action,Family,Sci-Fi"
tt0330468,movie,Jack of Diamonds,Jack of Diamonds,0,2001,,84,"Action,Adventure,Crime"
tt0330496,movie,Joshua Oh Joshua,Joshua Oh Joshua,0,2001,,90,"Comedy,Family,Musical"
tt0330725,movie,Onsehan,Onsehan,0,2001,,95,Action
tt0330807,movie,Raybang,Raybang,0,2001,,91,"Comedy,Drama"
tt0330841,movie,Sa huling paghihintay,Sa huling paghihintay,0,2001,,106,"Drama,Romance"
tt0330847,movie,Sakim sa pag-ibig,Sakim sa pag-ibig,0,2001,,83,Romance
tt0330949,movie,Surveillance,Surveillance,0,2001,,93,"Horror,Thriller"
tt0331097,movie,Ying hung yan mat,Ying hung yan mat,0,2001,,84,Crime
tt0331213,movie,Causa efecto,Causa efecto,0,2001,,75,Thriller
tt0331232,movie,Dhyasparva,Dhyasparva,0,2001,,135,"Biography,Drama,History"
tt0331262,movie,The Hypnotist,The Hypnotist,0,2001,,45,"Comedy,Drama"
tt0331481,movie,Ene mene muh - und tot bist du,Ene mene muh - und tot bist du,0,2001,,89,Comedy
tt0332021,movie,El-Rehla,El-Rehla,0,2001,,120,"Comedy,Drama,Romance"
tt0332129,movie,A House on a Hill,A House on a Hill,0,2001,,89,Drama
tt0332260,movie,Camel(s),Nakta(dul),0,2001,,90,Drama
tt0332511,movie,Why Can't I Be a Movie Star?,Why Can't I Be a Movie Star?,0,2001,,87,Comedy
tt0333343,movie,The Diva and the Falcon: Gothic Tragedy in a Montevideo Town,The Diva and the Falcon: Gothic Tragedy in a Montevideo Town,0,2001,,86,Thriller
tt0333902,movie,The Best of Times,Mei li shi guang,0,2001,,109,"Crime,Drama,Thriller"
tt0334937,movie,Una bellezza che non lascia scampo,Una bellezza che non lascia scampo,0,2001,,87,Drama
